age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,age_group,workclass_simplified,marital_status_type,capital_diff,hours_per_week_group,native_country_grouped,education_num_log
36.0,5,11,9.0,2,2,0,4,1,0.0,0.0,40.0,0,0,5,0,0.0,0,3,2.302585092994046
37.0,5,11,9.0,2,11,0,4,1,0.0,0.0,45.0,0,0,5,0,0.0,1,3,2.302585092994046
23.0,3,11,9.0,4,11,3,4,1,0.0,0.0,40.0,0,3,3,1,0.0,0,3,2.302585092994046
34.0,3,11,9.0,2,2,0,4,1,0.0,0.0,40.0,1,0,3,0,0.0,0,3,2.302585092994046
63.0,5,9,13.0,2,9,0,4,1,0.0,0.0,32.5,0,1,5,0,0.0,0,3,2.6390573296152584
59.0,3,11,9.0,6,7,1,4,0,0.0,0.0,35.0,0,1,3,1,0.0,0,3,2.302585092994046
62.0,8,6,5.0,4,14,4,4,0,0.0,0.0,40.0,0,1,8,1,0.0,0,4,1.791759469228055
17.0,3,1,7.0,4,11,3,4,0,0.0,0.0,32.5,0,3,3,1,0.0,0,3,2.0794415416798357
28.0,3,0,6.0,2,5,0,4,1,0.0,0.0,32.5,0,0,3,0,0.0,0,1,1.9459101490553132
45.0,0,9,13.0,2,5,0,4,1,0.0,0.0,40.0,0,0,0,0,0.0,0,3,2.6390573296152584
40.0,4,9,13.0,2,9,0,4,1,0.0,0.0,52.5,0,0,4,0,0.0,1,3,2.6390573296152584
45.0,3,11,9.0,2,6,0,4,1,0.0,0.0,40.0,0,0,3,0,0.0,0,3,2.302585092994046
20.0,3,6,5.0,4,6,3,4,1,0.0,0.0,40.0,0,3,3,1,0.0,0,3,1.791759469228055
19.0,8,0,6.0,4,14,1,4,0,0.0,0.0,38.0,0,3,8,1,0.0,0,3,1.9459101490553132
59.0,1,9,13.0,2,3,5,4,0,0.0,0.0,32.5,1,1,1,0,0.0,0,3,2.6390573296152584
41.0,3,11,9.0,0,13,4,4,1,0.0,0.0,40.0,0,0,3,1,0.0,0,3,2.302585092994046
49.0,1,15,10.0,0,3,4,4,1,0.0,0.0,48.0,1,1,1,1,0.0,1,3,2.3978952727983707
37.0,3,8,11.0,0,11,1,4,1,0.0,0.0,45.0,1,0,3,1,0.0,1,3,2.4849066497880004
31.0,5,11,9.0,2,2,0,4,1,0.0,0.0,45.0,0,0,5,0,0.0,1,3,2.302585092994046
21.0,3,15,10.0,4,5,3,4,1,0.0,0.0,40.0,0,3,3,1,0.0,0,3,2.3978952727983707
27.0,3,9,13.0,4,12,1,4,0,0.0,0.0,32.5,0,0,3,1,0.0,0,3,2.6390573296152584
20.0,8,11,9.0,4,14,2,4,1,0.0,0.0,40.0,0,3,8,1,0.0,0,4,2.302585092994046
51.0,3,11,9.0,0,7,1,4,0,0.0,0.0,40.0,0,1,3,1,0.0,0,3,2.302585092994046
46.0,3,3,4.5,2,5,0,4,1,0.0,0.0,40.0,0,1,3,0,0.0,0,1,1.7047480922384253
48.0,3,15,10.0,2,2,0,4,1,0.0,0.0,52.5,1,1,3,0,0.0,1,3,2.3978952727983707
39.0,1,12,14.0,0,9,1,4,0,0.0,0.0,40.0,0,0,1,1,0.0,0,3,2.70805020110221
50.0,3,7,12.0,2,5,0,2,1,0.0,0.0,45.0,1,1,3,0,0.0,1,3,2.5649493574615367
41.0,3,11,9.0,2,2,0,4,1,0.0,0.0,40.0,1,0,3,0,0.0,0,3,2.302585092994046
21.0,3,15,10.0,4,9,1,4,0,0.0,0.0,32.5,0,3,3,1,0.0,0,3,2.3978952727983707
54.0,4,7,12.0,2,11,0,4,1,0.0,0.0,50.0,1,1,4,0,0.0,1,3,2.5649493574615367
40.0,3,11,9.0,2,0,5,4,0,0.0,0.0,40.0,1,0,3,0,0.0,0,3,2.302585092994046
44.0,3,11,9.0,2,2,0,4,1,0.0,0.0,41.0,0,0,3,0,0.0,1,3,2.302585092994046
50.0,3,11,9.0,2,13,0,4,1,0.0,0.0,50.0,1,1,3,0,0.0,1,3,2.302585092994046
42.0,3,15,10.0,0,3,4,4,0,0.0,0.0,45.0,0,0,3,1,0.0,1,3,2.3978952727983707
34.0,3,11,9.0,4,2,1,4,1,0.0,0.0,40.0,0,0,3,1,0.0,0,3,2.302585092994046
46.0,3,15,10.0,2,0,0,4,1,0.0,0.0,40.0,0,1,3,0,0.0,0,3,2.3978952727983707
35.0,3,11,9.0,2,2,0,4,1,0.0,0.0,40.0,0,0,3,0,0.0,0,3,2.302585092994046
38.0,3,7,12.0,2,9,0,4,1,0.0,0.0,40.0,1,0,3,0,0.0,0,3,2.5649493574615367
37.0,3,14,15.0,0,9,1,4,1,0.0,0.0,36.0,1,0,3,1,0.0,0,3,2.772588722239781
30.0,3,11,9.0,2,2,0,4,1,0.0,0.0,40.0,0,0,3,0,0.0,0,3,2.302585092994046
22.0,3,9,13.0,4,3,3,4,0,0.0,0.0,40.0,0,3,3,1,0.0,0,3,2.6390573296152584
21.0,3,11,9.0,4,0,3,4,1,0.0,0.0,40.0,0,3,3,1,0.0,0,3,2.302585092994046
40.0,3,13,4.5,3,0,3,4,1,0.0,0.0,40.0,0,0,3,0,0.0,0,3,1.7047480922384253
56.0,5,11,9.0,2,2,0,4,1,0.0,0.0,52.5,0,1,5,0,0.0,1,3,2.302585092994046
48.0,3,6,5.0,2,6,0,4,1,0.0,0.0,40.0,0,1,3,0,0.0,0,4,1.791759469228055
21.0,3,8,11.0,4,7,3,4,0,0.0,0.0,36.0,0,3,3,1,0.0,0,3,2.4849066497880004
52.0,3,1,7.0,6,2,1,4,1,0.0,0.0,40.0,0,1,3,1,0.0,0,3,2.0794415416798357
60.0,1,12,14.0,2,3,0,4,1,0.0,0.0,50.0,1,1,1,0,0.0,1,3,2.70805020110221
45.0,3,10,16.0,2,9,0,4,1,0.0,0.0,50.0,1,0,3,0,0.0,1,3,2.833213344056216
30.0,3,11,9.0,2,6,0,4,1,0.0,0.0,45.0,0,0,3,0,0.0,1,3,2.302585092994046
31.0,3,11,9.0,2,11,0,4,1,0.0,0.0,40.0,0,0,3,0,0.0,0,3,2.302585092994046
43.0,3,11,9.0,2,6,0,4,1,0.0,0.0,35.0,0,0,3,0,0.0,0,5,2.302585092994046
36.0,3,6,5.0,2,2,0,4,1,0.0,0.0,35.0,0,0,3,0,0.0,0,4,1.791759469228055
42.0,3,14,15.0,2,9,0,4,1,0.0,0.0,52.5,0,0,3,0,0.0,1,3,2.772588722239781
28.0,1,12,14.0,2,9,5,4,0,0.0,0.0,35.0,1,0,1,0,0.0,0,3,2.70805020110221
62.0,3,14,15.0,2,2,0,4,1,0.0,0.0,45.0,1,1,3,0,0.0,1,3,2.772588722239781
65.0,8,11,9.0,5,14,1,4,0,0.0,0.0,40.0,0,1,8,1,0.0,0,3,2.302585092994046
45.0,3,8,11.0,2,2,0,4,1,0.0,0.0,40.0,1,0,3,0,0.0,0,4,2.4849066497880004
47.0,3,9,13.0,2,3,0,4,1,0.0,0.0,38.0,1,1,3,0,0.0,0,3,2.6390573296152584
43.0,3,7,12.0,2,11,0,4,1,0.0,0.0,40.0,0,0,3,0,0.0,0,3,2.5649493574615367
24.0,3,15,10.0,4,7,1,4,1,0.0,0.0,35.0,0,3,3,1,0.0,0,3,2.3978952727983707
44.0,3,11,9.0,5,7,4,4,0,0.0,0.0,39.0,0,0,3,1,0.0,0,3,2.302585092994046
25.0,3,11,9.0,4,3,3,4,1,0.0,0.0,32.5,0,3,3,1,0.0,0,3,2.302585092994046
21.0,3,15,10.0,4,3,1,4,1,0.0,0.0,40.0,0,3,3,1,0.0,0,3,2.3978952727983707
29.0,3,8,11.0,2,9,0,4,1,0.0,0.0,43.0,0,0,3,0,0.0,1,3,2.4849066497880004
21.0,3,15,10.0,4,7,1,4,1,0.0,0.0,40.0,0,3,3,1,0.0,0,3,2.3978952727983707
41.0,4,14,15.0,2,9,0,4,1,0.0,0.0,45.0,1,0,4,0,0.0,1,4,2.772588722239781
64.0,8,9,13.0,2,14,5,2,0,0.0,0.0,32.5,0,1,8,0,0.0,0,3,2.6390573296152584
55.0,5,15,10.0,2,13,0,4,1,0.0,0.0,52.5,0,1,5,0,0.0,1,3,2.3978952727983707
42.0,3,11,9.0,2,2,0,4,1,0.0,0.0,40.0,0,0,3,0,0.0,0,3,2.302585092994046
63.0,5,11,9.0,2,4,0,4,1,0.0,0.0,35.0,0,1,5,0,0.0,0,3,2.302585092994046
21.0,3,15,10.0,4,11,3,4,1,0.0,0.0,32.5,0,3,3,1,0.0,0,3,2.3978952727983707
28.0,3,8,11.0,4,11,4,4,0,0.0,0.0,52.5,0,0,3,1,0.0,1,5,2.4849066497880004
45.0,3,11,9.0,2,11,5,4,0,0.0,0.0,35.0,0,0,3,0,0.0,0,3,2.302585092994046
21.0,3,11,9.0,4,7,3,4,0,0.0,0.0,40.0,0,3,3,1,0.0,0,3,2.302585092994046
34.0,3,12,14.0,2,9,5,1,0,0.0,0.0,40.0,1,0,3,0,0.0,0,4,2.70805020110221
53.0,3,2,8.0,4,7,1,3,0,0.0,0.0,35.0,0,1,3,1,0.0,0,3,2.1972245773362196
45.0,3,11,9.0,2,6,0,4,1,0.0,0.0,40.0,0,0,3,0,0.0,0,3,2.302585092994046
47.0,3,11,9.0,0,8,1,4,0,0.0,0.0,32.5,0,1,3,1,0.0,0,3,2.302585092994046
41.0,3,1,7.0,0,3,4,4,0,0.0,0.0,36.0,0,0,3,1,0.0,0,3,2.0794415416798357
35.0,3,9,13.0,2,3,5,4,0,0.0,0.0,32.5,1,0,3,0,0.0,0,3,2.6390573296152584
43.0,4,12,14.0,2,3,0,4,1,0.0,0.0,50.0,1,0,4,0,0.0,1,3,2.70805020110221
53.0,1,3,4.5,2,7,0,4,1,0.0,0.0,32.5,0,1,1,0,0.0,0,1,1.7047480922384253
34.0,3,15,10.0,4,3,1,4,1,0.0,0.0,45.0,0,0,3,1,0.0,1,3,2.3978952727983707
46.0,0,8,11.0,2,0,0,4,1,0.0,0.0,40.0,1,1,0,0,0.0,0,3,2.4849066497880004
59.0,3,7,12.0,6,3,1,4,0,0.0,0.0,40.0,1,1,3,1,0.0,0,3,2.5649493574615367
53.0,3,9,13.0,0,3,4,1,1,0.0,0.0,50.0,0,1,3,1,0.0,1,3,2.6390573296152584
33.0,3,5,4.5,5,5,1,2,1,0.0,0.0,35.0,0,0,3,1,0.0,0,4,1.7047480922384253
45.0,3,11,9.0,2,13,0,4,1,0.0,0.0,50.0,0,0,3,0,0.0,1,3,2.302585092994046
48.0,4,12,14.0,2,11,0,4,1,0.0,0.0,40.0,1,1,4,0,0.0,0,3,2.70805020110221
42.0,3,15,10.0,0,0,4,4,0,0.0,0.0,40.0,0,0,3,1,0.0,0,3,2.3978952727983707
55.0,3,11,9.0,2,13,0,4,1,0.0,0.0,52.5,1,1,3,0,0.0,1,3,2.302585092994046
46.0,5,11,9.0,2,13,0,4,1,0.0,0.0,50.0,0,1,5,0,0.0,1,3,2.302585092994046
17.0,3,1,7.0,4,11,3,4,0,0.0,0.0,32.5,0,3,3,1,0.0,0,3,2.0794415416798357
23.0,3,15,10.0,4,5,4,0,0,0.0,0.0,35.0,0,3,3,1,0.0,0,3,2.3978952727983707
21.0,3,11,9.0,4,13,1,4,1,0.0,0.0,52.5,0,3,3,1,0.0,1,3,2.302585092994046
53.0,0,11,9.0,0,2,1,2,1,0.0,0.0,40.0,0,1,0,1,0.0,0,3,2.302585092994046
61.0,4,11,9.0,2,3,0,4,1,0.0,0.0,32.5,1,1,4,0,0.0,0,3,2.302585092994046
58.0,6,11,9.0,0,7,3,2,1,0.0,0.0,40.0,0,1,6,1,0.0,0,3,2.302585092994046
36.0,3,11,9.0,2,2,0,4,1,0.0,0.0,50.0,0,0,3,0,0.0,1,3,2.302585092994046
45.0,1,15,10.0,0,0,4,2,0,0.0,0.0,38.0,0,0,1,1,0.0,0,3,2.3978952727983707
39.0,3,9,13.0,2,2,5,4,0,0.0,0.0,32.5,1,0,3,0,0.0,0,3,2.6390573296152584
39.0,3,9,13.0,0,3,1,4,0,0.0,0.0,50.0,1,0,3,1,0.0,1,3,2.6390573296152584
48.0,4,10,16.0,2,3,5,4,0,0.0,0.0,40.0,1,1,4,0,0.0,0,3,2.833213344056216
41.0,3,9,13.0,2,12,0,4,1,0.0,0.0,38.0,0,0,3,0,0.0,0,3,2.6390573296152584
30.0,3,7,12.0,2,9,0,4,1,0.0,0.0,40.0,0,0,3,0,0.0,0,3,2.5649493574615367
50.0,3,7,12.0,0,2,1,2,1,0.0,0.0,45.0,0,1,3,1,0.0,1,3,2.5649493574615367
51.0,5,11,9.0,2,2,0,4,1,0.0,0.0,48.0,1,1,5,0,0.0,1,3,2.302585092994046
23.0,3,15,10.0,5,11,4,4,0,0.0,0.0,40.0,0,3,3,1,0.0,0,3,2.3978952727983707
41.0,3,15,10.0,2,2,0,4,1,0.0,0.0,52.5,0,0,3,0,0.0,1,3,2.3978952727983707
47.0,0,11,9.0,2,0,0,4,1,0.0,0.0,52.5,0,1,0,0,0.0,1,3,2.302585092994046
51.0,3,9,13.0,2,3,0,4,1,0.0,0.0,52.5,0,1,3,0,0.0,1,3,2.6390573296152584
60.0,4,11,9.0,2,7,0,4,1,0.0,0.0,40.0,0,1,4,0,0.0,0,3,2.302585092994046
51.0,3,9,13.0,0,12,4,4,0,0.0,0.0,40.0,0,1,3,1,0.0,0,3,2.6390573296152584
20.0,1,15,10.0,4,7,1,4,1,0.0,0.0,40.0,0,3,1,1,0.0,0,3,2.3978952727983707
29.0,1,11,9.0,4,13,3,4,0,0.0,0.0,37.0,0,0,1,1,0.0,0,3,2.302585092994046
42.0,6,15,10.0,2,10,0,2,1,0.0,0.0,48.0,0,0,6,0,0.0,1,3,2.3978952727983707
32.0,3,11,9.0,0,7,1,2,0,0.0,0.0,32.5,0,0,3,1,0.0,0,3,2.302585092994046
19.0,3,2,8.0,4,11,2,4,1,0.0,0.0,40.0,0,3,3,1,0.0,0,3,2.1972245773362196
34.0,3,8,11.0,2,0,0,2,1,0.0,0.0,45.0,1,0,3,0,0.0,1,3,2.4849066497880004
48.0,3,11,9.0,6,6,1,4,0,0.0,0.0,48.0,0,1,3,1,0.0,1,3,2.302585092994046
38.0,3,15,10.0,2,2,0,4,1,0.0,0.0,40.0,0,0,3,0,0.0,0,4,2.3978952727983707
38.0,3,14,15.0,4,9,1,4,0,0.0,0.0,50.0,1,0,3,1,0.0,1,3,2.772588722239781
40.0,5,9,13.0,2,2,0,4,1,0.0,0.0,50.0,0,0,5,0,0.0,1,3,2.6390573296152584
39.0,3,12,14.0,4,3,1,4,1,0.0,0.0,50.0,1,0,3,1,0.0,1,3,2.70805020110221
38.0,3,12,14.0,2,3,0,2,1,0.0,0.0,40.0,0,0,3,0,0.0,0,5,2.70805020110221
26.0,3,9,13.0,4,11,1,4,0,0.0,0.0,40.0,0,0,3,1,0.0,0,3,2.6390573296152584
23.0,6,15,10.0,4,9,3,4,1,0.0,0.0,32.5,0,3,6,1,0.0,0,3,2.3978952727983707
20.0,3,4,4.5,4,5,2,4,1,0.0,0.0,40.0,0,3,3,1,0.0,0,4,1.7047480922384253
49.0,3,9,13.0,3,0,1,0,1,0.0,0.0,40.0,0,1,3,0,0.0,0,2,2.6390573296152584
23.0,3,11,9.0,4,0,3,2,0,0.0,0.0,40.0,0,3,3,1,0.0,0,3,2.302585092994046
47.0,3,9,13.0,2,3,0,4,1,0.0,0.0,45.0,1,1,3,0,0.0,1,4,2.6390573296152584
43.0,3,15,10.0,2,10,0,4,1,0.0,0.0,40.0,0,0,3,0,0.0,0,3,2.3978952727983707
56.0,3,15,10.0,0,7,1,4,1,0.0,0.0,32.5,0,1,3,1,0.0,0,3,2.3978952727983707
60.0,5,1,7.0,2,4,0,4,1,0.0,0.0,35.0,0,1,5,0,0.0,0,3,2.0794415416798357
29.0,3,11,9.0,0,11,3,4,1,0.0,0.0,40.0,0,0,3,1,0.0,0,3,2.302585092994046
25.0,3,9,13.0,4,3,1,2,0,0.0,0.0,38.0,0,3,3,1,0.0,0,3,2.6390573296152584
39.0,3,8,11.0,4,6,1,4,1,0.0,0.0,40.0,0,0,3,1,0.0,0,3,2.4849066497880004
37.0,3,8,11.0,4,0,1,3,0,0.0,0.0,35.0,0,0,3,1,0.0,0,3,2.4849066497880004
38.0,3,9,13.0,4,3,1,4,1,0.0,0.0,45.0,0,0,3,1,0.0,1,3,2.6390573296152584
47.0,3,11,9.0,0,12,1,4,0,0.0,0.0,36.0,0,1,3,1,0.0,0,3,2.302585092994046
50.0,5,14,15.0,0,11,1,4,1,0.0,0.0,50.0,1,1,5,1,0.0,1,3,2.772588722239781
64.0,5,11,9.0,2,4,0,4,1,0.0,0.0,40.0,1,1,5,0,0.0,0,3,2.302585092994046
35.0,3,15,10.0,2,2,0,4,1,0.0,0.0,40.0,0,0,3,0,0.0,0,3,2.3978952727983707
25.0,8,1,7.0,4,14,4,4,0,0.0,0.0,40.0,0,3,8,1,0.0,0,3,2.0794415416798357
42.0,3,9,13.0,2,9,0,4,1,0.0,0.0,44.0,1,0,3,0,0.0,1,3,2.6390573296152584
51.0,3,9,13.0,5,9,1,4,1,0.0,0.0,40.0,0,1,3,1,0.0,0,3,2.6390573296152584
21.0,3,11,9.0,4,7,1,4,1,0.0,0.0,40.0,0,3,3,1,0.0,0,3,2.302585092994046
53.0,5,12,14.0,0,3,1,4,1,0.0,0.0,50.0,1,1,5,1,0.0,1,3,2.70805020110221
29.0,3,8,11.0,0,0,1,4,0,0.0,0.0,40.0,0,0,3,1,0.0,0,3,2.4849066497880004
34.0,3,14,15.0,2,3,0,4,1,0.0,0.0,50.0,0,0,3,0,0.0,1,5,2.772588722239781
37.0,3,12,14.0,2,9,0,4,1,0.0,0.0,50.0,1,0,3,0,0.0,1,3,2.70805020110221
20.0,3,2,8.0,4,0,3,4,0,0.0,0.0,40.0,0,3,3,1,0.0,0,3,2.1972245773362196
18.0,3,15,10.0,4,3,1,4,1,0.0,0.0,50.0,0,3,3,1,0.0,1,3,2.3978952727983707
57.0,3,15,10.0,2,3,0,4,1,0.0,0.0,45.0,1,1,3,0,0.0,1,3,2.3978952727983707
47.0,8,8,11.0,2,14,0,4,1,0.0,0.0,40.0,1,1,8,0,0.0,0,3,2.4849066497880004
27.0,3,15,10.0,2,0,0,4,1,0.0,0.0,40.0,0,0,3,0,0.0,0,3,2.3978952727983707
23.0,4,8,11.0,4,2,1,4,1,0.0,0.0,50.0,0,3,4,1,0.0,1,3,2.4849066497880004
36.0,4,9,13.0,0,11,1,4,1,0.0,0.0,52.5,0,0,4,1,0.0,1,3,2.6390573296152584
48.0,3,11,9.0,0,0,2,4,0,0.0,0.0,40.0,0,1,3,1,0.0,0,3,2.302585092994046
40.0,3,15,10.0,2,6,0,4,1,0.0,0.0,43.0,0,0,3,0,0.0,1,3,2.3978952727983707
51.0,3,9,13.0,0,9,1,4,0,0.0,0.0,32.5,0,1,3,1,0.0,0,3,2.6390573296152584
59.0,3,6,5.0,2,7,0,4,1,0.0,0.0,40.0,0,1,3,0,0.0,0,3,1.791759469228055
32.0,3,15,10.0,2,11,2,1,0,0.0,0.0,40.0,0,0,3,0,0.0,0,4,2.3978952727983707
39.0,3,15,10.0,0,7,1,4,1,0.0,0.0,40.0,0,0,3,1,0.0,0,3,2.3978952727983707
32.0,3,11,9.0,2,5,0,4,1,0.0,0.0,40.0,0,0,3,0,0.0,0,3,2.302585092994046
38.0,3,11,9.0,2,0,5,4,0,0.0,0.0,40.0,1,0,3,0,0.0,0,3,2.302585092994046
44.0,6,9,13.0,4,0,1,4,0,0.0,0.0,38.0,0,0,6,1,0.0,0,3,2.6390573296152584
51.0,3,11,9.0,2,12,0,4,1,0.0,0.0,40.0,0,1,3,0,0.0,0,3,2.302585092994046
54.0,3,11,9.0,4,7,2,4,0,0.0,0.0,32.5,0,1,3,1,0.0,0,4,2.302585092994046
22.0,3,15,10.0,4,11,1,4,0,0.0,0.0,32.5,0,3,3,1,0.0,0,3,2.3978952727983707
19.0,3,11,9.0,4,4,3,4,0,0.0,0.0,40.0,0,3,3,1,0.0,0,3,2.302585092994046
31.0,0,7,12.0,2,12,0,4,1,0.0,0.0,45.0,0,0,0,0,0.0,1,3,2.5649493574615367
53.0,3,11,9.0,2,2,0,4,1,0.0,0.0,40.0,0,1,3,0,0.0,0,3,2.302585092994046
28.0,3,9,13.0,2,3,0,4,1,0.0,0.0,45.0,0,0,3,0,0.0,1,3,2.6390573296152584
19.0,3,11,9.0,4,10,1,4,1,0.0,0.0,32.5,0,3,3,1,0.0,0,3,2.302585092994046
40.0,0,15,10.0,2,0,0,2,1,0.0,0.0,40.0,1,0,0,0,0.0,0,3,2.3978952727983707
21.0,3,15,10.0,4,0,3,4,1,0.0,0.0,32.5,0,3,3,1,0.0,0,3,2.3978952727983707
39.0,3,9,13.0,2,3,0,4,1,0.0,0.0,52.5,1,0,3,0,0.0,1,4,2.6390573296152584
40.0,1,12,14.0,2,9,0,4,1,0.0,0.0,35.0,1,0,1,0,0.0,0,3,2.70805020110221
36.0,3,11,9.0,2,9,0,1,1,0.0,0.0,40.0,0,0,3,0,0.0,0,4,2.302585092994046
18.0,3,6,5.0,4,11,3,4,0,0.0,0.0,42.0,0,3,3,1,0.0,1,3,1.791759469228055
32.0,4,9,13.0,2,11,0,4,1,0.0,0.0,52.5,1,0,4,0,0.0,1,1,2.6390573296152584
50.0,3,11,9.0,2,9,0,4,1,0.0,0.0,40.0,0,1,3,0,0.0,0,3,2.302585092994046
18.0,3,1,7.0,4,11,3,4,1,0.0,0.0,32.5,0,3,3,1,0.0,0,3,2.0794415416798357
19.0,3,11,9.0,4,6,3,4,1,0.0,0.0,43.0,0,3,3,1,0.0,1,3,2.302585092994046
53.0,3,15,10.0,0,2,1,4,1,0.0,0.0,40.0,1,1,3,1,0.0,0,3,2.3978952727983707
49.0,3,11,9.0,0,7,4,2,0,0.0,0.0,32.5,0,1,3,1,0.0,0,3,2.302585092994046
40.0,3,9,13.0,3,13,3,3,1,0.0,0.0,45.0,0,0,3,0,0.0,1,5,2.6390573296152584
31.0,3,15,10.0,4,3,3,4,1,0.0,0.0,40.0,0,0,3,1,0.0,0,3,2.3978952727983707
47.0,5,11,9.0,2,4,0,4,1,0.0,0.0,35.0,0,1,5,0,0.0,0,3,2.302585092994046
35.0,1,15,10.0,2,7,0,4,1,0.0,0.0,40.0,0,0,1,0,0.0,0,3,2.3978952727983707
47.0,1,15,10.0,4,7,3,4,0,0.0,0.0,32.5,0,1,1,1,0.0,0,3,2.3978952727983707
43.0,5,12,14.0,0,9,1,4,0,0.0,0.0,32.5,0,0,5,1,0.0,0,3,2.70805020110221
51.0,3,15,10.0,4,6,1,4,1,0.0,0.0,32.5,0,1,3,1,0.0,0,3,2.3978952727983707
54.0,3,12,14.0,2,9,0,4,1,0.0,0.0,40.0,1,1,3,0,0.0,0,3,2.70805020110221
76.0,1,6,5.0,2,7,0,4,1,0.0,0.0,32.5,0,2,1,0,0.0,0,3,1.791759469228055
33.0,3,5,4.5,4,11,1,4,1,0.0,0.0,43.0,0,0,3,1,0.0,1,1,1.7047480922384253
19.0,3,2,8.0,4,13,3,4,1,0.0,0.0,32.5,0,3,3,1,0.0,0,3,2.1972245773362196
49.0,3,8,11.0,2,2,0,4,1,0.0,0.0,40.0,0,1,3,0,0.0,0,3,2.4849066497880004
26.0,3,11,9.0,2,13,0,4,1,0.0,0.0,40.0,0,0,3,0,0.0,0,3,2.302585092994046
23.0,3,15,10.0,4,7,3,4,0,0.0,0.0,32.5,0,3,3,1,0.0,0,3,2.3978952727983707
49.0,3,11,9.0,2,2,0,4,1,0.0,0.0,40.0,1,1,3,0,0.0,0,3,2.302585092994046
24.0,3,15,10.0,4,11,1,4,1,0.0,0.0,52.5,0,3,3,1,0.0,1,3,2.3978952727983707
48.0,3,11,9.0,4,11,3,4,1,0.0,0.0,40.0,0,1,3,1,0.0,0,3,2.302585092994046
36.0,6,15,10.0,2,10,0,4,1,0.0,0.0,40.0,0,0,6,0,0.0,0,3,2.3978952727983707
33.0,3,2,8.0,5,0,4,4,0,0.0,0.0,40.0,0,0,3,1,0.0,0,3,2.1972245773362196
31.0,3,9,13.0,2,9,0,1,1,0.0,0.0,48.0,1,0,3,0,0.0,1,2,2.6390573296152584
53.0,3,9,13.0,2,3,0,4,1,0.0,0.0,44.0,1,1,3,0,0.0,1,3,2.6390573296152584
22.0,3,9,13.0,4,0,3,4,0,0.0,0.0,32.5,0,3,3,1,0.0,0,3,2.6390573296152584
43.0,3,11,9.0,2,2,0,4,1,0.0,0.0,40.0,0,0,3,0,0.0,0,3,2.302585092994046
31.0,3,7,12.0,2,0,0,4,1,0.0,0.0,40.0,0,0,3,0,0.0,0,4,2.5649493574615367
53.0,6,12,14.0,0,9,1,4,0,0.0,0.0,40.0,0,1,6,1,0.0,0,3,2.70805020110221
36.0,0,9,13.0,2,3,0,4,1,0.0,0.0,45.0,0,0,0,0,0.0,1,3,2.6390573296152584
47.0,1,11,9.0,2,3,0,4,1,0.0,0.0,40.0,1,1,1,0,0.0,0,3,2.302585092994046
52.0,3,15,10.0,2,9,0,4,1,0.0,0.0,40.0,1,1,3,0,0.0,0,0,2.3978952727983707
39.0,3,11,9.0,0,6,4,4,0,0.0,0.0,40.0,0,0,3,1,0.0,0,3,2.302585092994046
24.0,3,9,13.0,4,11,3,4,1,0.0,0.0,40.0,0,3,3,1,0.0,0,3,2.6390573296152584
17.0,1,0,6.0,4,10,3,4,0,0.0,0.0,40.0,0,3,1,1,0.0,0,3,1.9459101490553132
53.0,1,12,14.0,2,9,5,4,0,0.0,0.0,40.0,1,1,1,0,0.0,0,3,2.70805020110221
21.0,3,15,10.0,4,11,3,4,1,0.0,0.0,40.0,0,3,3,1,0.0,0,3,2.3978952727983707
29.0,3,9,13.0,4,9,3,1,1,0.0,0.0,52.5,1,0,3,1,0.0,1,2,2.6390573296152584
34.0,6,9,13.0,2,9,0,4,1,0.0,0.0,40.0,0,0,6,0,0.0,0,3,2.6390573296152584
28.0,3,15,10.0,4,0,1,4,0,0.0,0.0,40.0,0,0,3,1,0.0,0,3,2.3978952727983707
61.0,3,9,13.0,2,11,0,4,1,0.0,0.0,40.0,1,1,3,0,0.0,0,3,2.6390573296152584
20.0,3,11,9.0,2,5,0,4,1,0.0,0.0,52.5,0,3,3,0,0.0,1,3,2.302585092994046
47.0,6,11,9.0,2,12,0,4,1,0.0,0.0,40.0,0,1,6,0,0.0,0,3,2.302585092994046
40.0,3,9,13.0,2,11,0,4,1,0.0,0.0,45.0,1,0,3,0,0.0,1,3,2.6390573296152584
26.0,1,15,10.0,4,7,3,2,0,0.0,0.0,32.5,0,0,1,1,0.0,0,4,2.3978952727983707
53.0,3,15,10.0,2,2,0,4,1,0.0,0.0,40.0,1,1,3,0,0.0,0,3,2.3978952727983707
26.0,3,9,13.0,4,11,1,4,1,0.0,0.0,50.0,0,0,3,1,0.0,1,3,2.6390573296152584
39.0,3,14,15.0,2,11,0,4,1,0.0,0.0,52.5,1,0,3,0,0.0,1,3,2.772588722239781
17.0,1,1,7.0,4,9,3,2,1,0.0,0.0,32.5,0,3,1,1,0.0,0,3,2.0794415416798357
46.0,3,10,16.0,4,9,1,4,1,0.0,0.0,40.0,1,1,3,1,0.0,0,3,2.833213344056216
34.0,3,9,13.0,2,11,0,4,1,0.0,0.0,40.0,1,0,3,0,0.0,0,3,2.6390573296152584
45.0,5,9,13.0,0,9,1,4,1,0.0,0.0,45.0,0,0,5,1,0.0,1,4,2.6390573296152584
23.0,3,11,9.0,4,0,3,4,0,0.0,0.0,32.5,0,3,3,1,0.0,0,3,2.302585092994046
